# frequency, power_density
1.870476361676775696e+03 2.184228949137766218e+00
1.870712714844851007e+03 4.545589124171277362e+00
1.870949068012926318e+03 5.144343708857611830e+00
1.871185421181001630e+03 3.017218741477444843e-01
1.871421774349076941e+03 1.183624029968931984e-01
1.871658127517152252e+03 5.836338707942304582e-01
1.871894480685227563e+03 3.761897251811872955e+00
1.872130833853302875e+03 8.248733567509837883e+00
1.872367187021378186e+03 7.779745794056088570e+00
1.872603540189453497e+03 4.989697761357783645e-01
1.872839893357528808e+03 2.034977223021153581e+00
1.873076246525604120e+03 3.901337483117431670e+00
1.873312599693679431e+03 3.109529069484186614e+00
1.873548952861754742e+03 1.338263842096384826e+00
1.873785306029830053e+03 1.057611057424103634e-01
1.874021659197905592e+03 7.181603653820917144e-01
1.874258012365980903e+03 1.220961350199271767e+00
1.874494365534056215e+03 8.579761728845358704e+00
1.874730718702131526e+03 5.343765734878703100e+00
1.874967071870206837e+03 1.792458660960485517e+01
1.875203425038282148e+03 1.950315747689557000e+01
1.875439778206357460e+03 2.459179471525118732e+00
1.875676131374432771e+03 6.556358931029373061e+00
1.875912484542508082e+03 5.985769253651310073e+00
1.876148837710583393e+03 2.383078142661484655e+00
1.876385190878658932e+03 5.827976757011233966e-01
1.876621544046734243e+03 4.821677175667374193e+00
1.876857897214809554e+03 4.579726255490551345e+00
1.877094250382884866e+03 2.300409675160824119e-01
1.877330603550960177e+03 5.934548751148541079e+00
1.877566956719035488e+03 2.643095628821297005e+00
1.877803309887111027e+03 1.393108748626960658e+00
1.878039663055186338e+03 8.556566968505846305e+00
1.878276016223261649e+03 1.607638676213431950e+01
1.878512369391336961e+03 7.406849158077086770e-01
1.878748722559412272e+03 1.727102407837897502e+01
1.878985075727487583e+03 1.998548856035800370e+01
1.879221428895562894e+03 1.659374879659806012e+00
1.879457782063638206e+03 5.374179268040855766e-03
1.879694135231713517e+03 8.243757539729406503e+00
1.879930488399788828e+03 1.300587282087600371e+01
1.880166841567864140e+03 3.719136931747932806e-01
1.880403194735939451e+03 1.552435277254686108e+00
1.880639547904014762e+03 5.563875610563991936e-01
1.880875901072090073e+03 4.067645456166705031e+00
1.881112254240165385e+03 1.154464358023963438e-01
1.881348607408240923e+03 8.364222417385626329e+00
1.881584960576316234e+03 6.073533445952396193e+00
1.881821313744391546e+03 4.677223371500993654e-01
1.882057666912466857e+03 4.482121548539921285e+00
1.882294020080542168e+03 8.843000599864636158e+00
1.882530373248617479e+03 5.079162756982469773e+00
1.882766726416692791e+03 2.771819129620471944e+00
1.883003079584768102e+03 7.253623457792055085e+00
1.883239432752843413e+03 1.159608033444074415e+01
1.883475785920918725e+03 1.083919783902892497e+01
1.883712139088994036e+03 5.687699319703430234e+00
1.883948492257069347e+03 2.253969339047685316e-01
1.884184845425144658e+03 2.031086243295827654e+00
1.884421198593219970e+03 1.350327168945084200e+00
1.884657551761295281e+03 4.853609946487054572e+00
1.884893904929370592e+03 1.227032082867647489e+01
1.885130258097446131e+03 1.091963724569963645e+01
1.885366611265521442e+03 9.851907806019100988e+00
1.885602964433596753e+03 3.394477695643417281e+00
1.885839317601672064e+03 1.347350073989584507e+00
1.886075670769747376e+03 4.240405442247303647e+00
1.886312023937822687e+03 2.857017641782273465e+00
1.886548377105897998e+03 2.639934377156697431e-01
1.886784730273973310e+03 6.531513192748447105e-01
1.887021083442048621e+03 8.813243262439915959e-01
1.887257436610123932e+03 3.779575247153333373e-01
1.887493789778199243e+03 5.536061088341887704e+00
1.887730142946274555e+03 5.929322691048562355e+00
1.887966496114349866e+03 1.063012935529596747e+00
1.888202849282425177e+03 1.025204705292777874e+01
1.888439202450500488e+03 2.756230609986592306e+00
1.888675555618576027e+03 9.793060705273111122e-01
1.888911908786651338e+03 7.241416377340400778e+00
1.889148261954726649e+03 2.644122532253391444e+00
1.889384615122801961e+03 2.536616188672744521e+00
1.889620968290877272e+03 5.873297050432765509e+00
1.889857321458952583e+03 2.083891829518352612e+00
1.890093674627027895e+03 8.497926880761328405e+00
1.890330027795103206e+03 1.434515209348318088e+01
1.890566380963178517e+03 3.288574869634704356e+00
1.890802734131253828e+03 1.016764772845929166e+01
1.891039087299329140e+03 1.308083240494319455e+01
1.891275440467404678e+03 2.887957030621362442e+00
1.891511793635479989e+03 1.167882336445769198e+01
1.891748146803555301e+03 1.657375524151619928e+01
1.891984499971630612e+03 2.117750997906870225e+01
1.892220853139705923e+03 2.072080253994900367e+00
1.892457206307781462e+03 2.456444185463218854e+00
1.892693559475856773e+03 1.506118885205549152e+00
1.892929912643932084e+03 3.537107967763618799e+00
1.893166265812007396e+03 2.317571697461767999e-01
1.893402618980082707e+03 1.055021696820335109e+01
1.893638972148158018e+03 9.114385000470063503e+00
1.893875325316233329e+03 7.195761443985196903e-01
1.894111678484308641e+03 2.894300288732961413e+00
1.894348031652383952e+03 6.352242571738360155e+00
1.894584384820459263e+03 6.995018088869237260e+00
1.894820737988534574e+03 1.395362407996608489e+00
1.895057091156609886e+03 4.526440323589434378e+00
1.895293444324685197e+03 8.821032654014247854e+00
1.895529797492760508e+03 3.022751692098359921e+00
1.895766150660835820e+03 1.218486532024426749e-01
1.896002503828911358e+03 6.474376102452942261e-01
1.896238856996986669e+03 2.545129210118610708e+00
1.896475210165061981e+03 6.062309524954647699e+00
1.896711563333137292e+03 4.825667370251292887e+00
1.896947916501212603e+03 2.402560417297614492e-01
1.897184269669287914e+03 3.289927022734369988e+00
1.897420622837363226e+03 1.221746785772896260e+01
1.897656976005438537e+03 1.145925554767106114e+01
1.897893329173513848e+03 5.385572235536477681e-01
1.898129682341589159e+03 3.960367217652631666e+00
1.898366035509664471e+03 1.899322594062180292e+00
1.898602388677739782e+03 9.784869689957986338e+00
1.898838741845815093e+03 5.653555854696693750e+00
1.899075095013890405e+03 7.221376465470809025e-01
1.899311448181965716e+03 1.325921238321578377e+00
1.899547801350041027e+03 1.096627154543142080e+00
1.899784154518116566e+03 4.679508173043922525e+00
1.900020507686191877e+03 1.357831635584841479e+01
1.900256860854267188e+03 3.908771307536603068e+00
1.900493214022342499e+03 5.823734862688359826e+00
1.900729567190417811e+03 6.232787123921042394e+00
1.900965920358493122e+03 2.365409733299878581e-01
1.901202273526568433e+03 1.523351616707900202e+00
1.901438626694643744e+03 2.057129802003248464e+00
1.901674979862719056e+03 3.608245415497408626e+00
1.901911333030794367e+03 2.426457985130386241e+00
1.902147686198869678e+03 1.471468980307936124e-02
1.902384039366944990e+03 1.439250214124658367e+00
1.902620392535020301e+03 1.333229068175574294e+00
1.902856745703095612e+03 7.464722396077670963e-01
1.903093098871170923e+03 2.369401428812552002e+00
1.903329452039246462e+03 7.074015169653304902e+00
1.903565805207321773e+03 9.371992026346347870e+00
1.903802158375397084e+03 8.122437564728873127e+00
1.904038511543472396e+03 1.705359148736177666e+00
1.904274864711547707e+03 1.583493256668867977e+00
1.904511217879623018e+03 9.532180199926807873e+00
1.904747571047698329e+03 7.775689654433983300e+00
1.904983924215773641e+03 1.302162185793597216e+00
1.905220277383848952e+03 1.508080918112799118e+01
1.905456630551924263e+03 7.879770590787874340e+00
1.905692983719999575e+03 8.094572533035723438e+00
1.905929336888074886e+03 8.693525597560544327e+00
1.906165690056150197e+03 1.216129546714957321e+00
1.906402043224225508e+03 3.638552385918216281e+00
1.906638396392301047e+03 5.622109413731232186e-01
1.906874749560376358e+03 5.277151786948252266e+00
1.907111102728451897e+03 3.782387866332742377e+00
1.907347455896527208e+03 4.392084851137227020e+00
1.907583809064602519e+03 1.174167384278987925e+01
1.907820162232677831e+03 3.546897565581771161e+00
1.908056515400753142e+03 3.496182185981511203e+00
1.908292868568828453e+03 5.877791870609626379e+00
1.908529221736903764e+03 3.171657446953443316e+00
1.908765574904979076e+03 7.291746368269798495e+00
1.909001928073054387e+03 1.247290849236098120e+00
1.909238281241129698e+03 1.198202748662456329e+01
1.909474634409205009e+03 4.471540089374363092e+00
1.909710987577280321e+03 9.370892602122832926e+00
1.909947340745355632e+03 2.188992819530511724e+01
1.910183693913430943e+03 1.808551539767447869e+00
1.910420047081506254e+03 3.094358646624025155e+00
1.910656400249581793e+03 2.180595552977021789e+00
1.910892753417657104e+03 3.220362577559114481e+00
1.911129106585732416e+03 5.543332313765719777e-01
1.911365459753807727e+03 8.355326569152447647e+00
1.911601812921883038e+03 1.527574410673601513e+01
1.911838166089958349e+03 5.270818112066274708e+00
1.912074519258033661e+03 3.568057164635323630e+00
1.912310872426108972e+03 7.807338146898743503e+00
1.912547225594184283e+03 2.831989690609707289e+00
1.912783578762259594e+03 4.544314583860820100e+00
1.913019931930334906e+03 4.310731803569600729e+00
1.913256285098410217e+03 1.168889347221745645e+01
1.913492638266485528e+03 8.550002914156635825e+00
1.913728991434560839e+03 1.932689786107132379e+00
1.913965344602636151e+03 3.850046822419056269e+00
1.914201697770711689e+03 1.260980352174365571e+01
1.914438050938787001e+03 4.982175333665485262e+00
1.914674404106862312e+03 5.809442961746878353e+00
1.914910757274937623e+03 1.112533427119438700e+00
1.915147110443012934e+03 8.334737397672421499e-01
1.915383463611088246e+03 3.682779394312124532e-01
1.915619816779163557e+03 6.158283078868806548e+00
1.915856169947238868e+03 6.893775342675908746e+00
1.916092523115314179e+03 2.532290384552275953e+00
1.916328876283389491e+03 1.623616848814264602e+00
1.916565229451464802e+03 2.457242755729121875e+00
1.916801582619540113e+03 6.370070527698407092e-01
1.917037935787615424e+03 1.819790442557666921e-01
1.917274288955690736e+03 1.642446246019787504e+00
1.917510642123766047e+03 1.609205403695928682e+00
1.917746995291841358e+03 1.029426826245167098e-01
1.917983348459916897e+03 5.545011859973273616e+00
1.918219701627992208e+03 4.427897622394609378e+00
1.918456054796067519e+03 1.780547582146985830e+00
1.918692407964142831e+03 1.844541960230414901e+01
1.918928761132218142e+03 1.028936487723043314e+01
1.919165114300293453e+03 3.439773468821191837e+00
1.919401467468368764e+03 5.109489304728492165e+00
1.919637820636444076e+03 3.516711272213267070e-01
1.919874173804519387e+03 2.335584281927825856e+00
1.920110526972594698e+03 2.806166718329758503e+00
1.920346880140670009e+03 7.185666075046360790e-01
1.920583233308745321e+03 9.121659465448510584e-01
1.920819586476820632e+03 1.641251691675747137e+00
1.921055939644895943e+03 9.877565029652566331e-01
1.921292292812971255e+03 1.239580405262686202e+00
1.921528645981046793e+03 1.441417548570185225e+00
1.921764999149122332e+03 6.861108295089866971e+00
1.922001352317197643e+03 1.721241430305854792e+01
1.922237705485272954e+03 1.118113743913573188e+01
1.922474058653348266e+03 3.415470456009966904e-01
1.922710411821423577e+03 1.868760560486673272e+00
1.922946764989498888e+03 3.191887405866162375e+00
1.923183118157574199e+03 1.249811613828079793e+01
1.923419471325649511e+03 4.576646601593423291e+00
1.923655824493724822e+03 5.607209555401290402e+00
1.923892177661800133e+03 3.670960893081866239e+00
1.924128530829875444e+03 5.749371289228930593e-01
1.924364883997950756e+03 6.094897220999405008e+00
1.924601237166026067e+03 1.587222391364088736e+01
1.924837590334101378e+03 9.223204860911829783e+00
1.925073943502176689e+03 8.909723892894201580e-02
1.925310296670252228e+03 1.976869973260654556e-01
1.925546649838327539e+03 2.923707914631119564e+00
1.925783003006402851e+03 3.958001208939622373e+00
1.926019356174478162e+03 2.410117900428807136e+00
1.926255709342553473e+03 6.396298231298618298e+00
1.926492062510628784e+03 3.023239213910690726e+00
1.926728415678704096e+03 1.405697067178020232e+00
1.926964768846779407e+03 3.166155883153583872e+00
1.927201122014854718e+03 1.731280025565250469e+01
1.927437475182930029e+03 7.517818825286618711e+00
1.927673828351005341e+03 2.475327970867284288e-01
1.927910181519080652e+03 4.166882439502034075e+00
1.928146534687155963e+03 2.693080841807637960e+00
1.928382887855231274e+03 2.945161813987096089e-01
1.928619241023306586e+03 1.019630202164198174e+01
1.928855594191382124e+03 1.239311223081302771e+01
1.929091947359457436e+03 2.683499087521953874e-01
1.929328300527532747e+03 9.148825121961309037e+00
1.929564653695608058e+03 1.104328285917444674e+01
1.929801006863683369e+03 8.224867704073988151e+00
1.930037360031758681e+03 7.892548975633987496e+00
1.930273713199833992e+03 3.397522227526618810e+00
1.930510066367909303e+03 1.109582643159618520e+01
1.930746419535984614e+03 5.357815705919112936e+00
1.930982772704059926e+03 8.351635184622038466e+00
1.931219125872135237e+03 1.779554975519912485e+00
1.931455479040210548e+03 2.249189628528493579e+00
1.931691832208285859e+03 4.266094015240696535e+00
1.931928185376361171e+03 4.116942151995699462e+00
1.932164538544436482e+03 6.224252461914213441e+00
1.932400891712511793e+03 5.144201248197909138e+00
1.932637244880587332e+03 3.571827326967373928e+00
1.932873598048662643e+03 1.101869171441787465e+01
1.933109951216737954e+03 1.248626229199504722e+00
1.933346304384813266e+03 5.218065693377532455e+00
1.933582657552888577e+03 3.951222361799054283e+00
1.933819010720963888e+03 5.344409428144270002e-01
1.934055363889039199e+03 2.235533293599839766e+00
1.934291717057114511e+03 1.645519528842017021e+00
1.934528070225189822e+03 7.178734387097080116e+00
1.934764423393265133e+03 9.088304460026359166e+00
1.935000776561340444e+03 8.796414083501609582e+00
1.935237129729415756e+03 5.828115388592663315e+00
1.935473482897491067e+03 4.760924055349482487e+00
1.935709836065566378e+03 4.459594542831488262e+00
1.935946189233641689e+03 5.579421897313291412e-01
1.936182542401717228e+03 8.075674936097829715e+00
1.936418895569792539e+03 6.381801907441692734e+00
1.936655248737867851e+03 1.094058868130762141e+00
1.936891601905943389e+03 6.584864455662432725e+00
1.937127955074018701e+03 8.982195933337877136e+00
1.937364308242094012e+03 7.263398706446211328e+00
1.937600661410169323e+03 2.615140120675853552e+00
1.937837014578244634e+03 1.817018129450609087e-01
1.938073367746319946e+03 5.592221892663542526e+00
1.938309720914395257e+03 1.221081707628394852e+01
1.938546074082470568e+03 7.501102242992148561e+00
1.938782427250545879e+03 2.626512684310135515e-01
1.939018780418621191e+03 1.443948178522447279e+00
1.939255133586696502e+03 6.621749948081858683e-01
1.939491486754771813e+03 3.262876689294568200e-01
1.939727839922847124e+03 1.492846156518380374e-01
1.939964193090922663e+03 4.143502127915124511e+00
1.940200546258997974e+03 1.051586428231065717e+01
1.940436899427073286e+03 1.674724416893720402e+01
1.940673252595148597e+03 7.094277929629508428e+00
1.940909605763223908e+03 5.424739677428765283e+00
1.941145958931299219e+03 6.599794343301177868e+00
1.941382312099374531e+03 4.425591925817926597e-01
